_id,lat,lon,region,name_en,name_ru,official_status
356772453,48.9334600,44.6372490,Волгоградская область,Yerzovka,Ерзовка,рабочий посёлок
356772481,49.3062860,43.9790270,Волгоградская область,Ilovlya,Иловля,рабочий посёлок
356772503,49.3799763,40.1491516,Ростовская область,Chertkovo,Чертково,посёлок
356772546,48.5359734,42.5014974,Ростовская область,Oblivskaya,Обливская,станица
356772564,48.7039046,44.5557953,Волгоградская область,Krasnoslobodsk,Краснослободск,город
356772567,48.6763650,44.0588910,Волгоградская область,Novyy Rogachik,Новый Рогачик,рабочий посёлок
356772585,48.7128680,44.8576970,Волгоградская область,Srednyaya Akhtuba,Средняя Ахтуба,рабочий посёлок
356772595,48.6051410,42.8441470,Волгоградская область,Surovikino,Суровикино,город
356772614,48.0530303,39.9441925,Ростовская область,Gukovo,Гуково,город
356772622,48.1693800,41.1237340,Ростовская область,Zhirnov,Жирнов,посёлок городского типа
356772629,48.1938710,41.2808650,Ростовская область,Tatsinskaya,Тацинская,станица
356772668,48.3629150,43.0826610,Волгоградская область,Nizhniy Chir,Нижний Чир,станица
356772687,48.3523790,41.8287620,Ростовская область,Morozovsk,Морозовск,город
356772708,48.4221990,42.2256160,Волгоградская область,Chernyshkovskiy,Чернышковский,рабочий посёлок
356772725,48.4774320,44.7851680,Волгоградская область,Svetlyy Yar,Светлый Яр,рабочий посёлок
356772744,47.5684590,38.8619420,Ростовская область,Matveyev Kurgan,Матвеев Курган,посёлок
356772759,47.6135406,39.7012529,Ростовская область,Rodionovo-Nesvetayskaya,Родионово-Несветайская,слобода
356772765,47.6332274,43.1410900,Волгоградская область,Kotelnikovo,Котельниково,город
356772829,47.9685940,43.6531260,Волгоградская область,Oktyabr'skiy,Октябрьский,рабочий посёлок
356772845,46.9375040,39.6909750,Ростовская область,Samarskoye,Самарское,село
356772865,47.8915520,40.0718990,Ростовская область,Krasnyy Sulin,Красный Сулин,город
356772892,47.2686960,39.8613620,Ростовская область,Aksay,Аксай,город
356772919,47.0765800,39.5541800,Ростовская область,Kuleshovka,Кулешовка,село
356772933,47.0855153,40.7458265,Ростовская область,Vesyoly,Весёлый,посёлок
356772948,47.4142800,38.8967590,Ростовская область,Pokrovskoye,Покровское,село
356772951,47.4111670,42.7642250,Ростовская область,Dubovskoye,Дубовское,село
356772954,47.3988641,40.1645323,Ростовская область,Krivyanskaya,Кривянская,станица
356773000,47.2834550,39.5015180,Ростовская область,Chaltyr',Чалтырь,село
356773052,46.1843490,41.0845570,Ростовская область,Peschanokopskoye,Песчанокопское,село
356773068,46.3218650,39.9629140,Краснодарский край,Krylovskaya,Крыловская,станица
356773072,46.3212449,39.3895540,Краснодарский край,Leningradskaya,Ленинградская,станица
356773076,46.3174780,38.9555320,Краснодарский край,Novominskaya,Новоминская,станица
356773092,47.5163930,40.8122575,Ростовская область,Semikarakorsk,Семикаракорск,город
356773128,46.5630814,40.6495045,Ростовская область,Yegorlykskaya,Егорлыкская,станица
356773132,46.5525630,39.6280900,Краснодарский край,Kushchovskaya,Кущёвская,станица
356773133,46.5611800,43.6560480,Ростовская область,Remontnoye,Ремонтное,село
356773139,46.5336340,41.0282140,Ростовская область,Tselina,Целина,посёлок
356773141,46.5359488,39.0625056,Краснодарский край,Starominskaya,Староминская,станица
356773196,44.9907380,40.5999124,Краснодарский край,Mikhaylovskaya,Михайловская,станица
356773218,46.8698690,42.0518650,Ростовская область,Orlovskiy,Орловский,посёлок
356773219,46.8448450,40.3048130,Ростовская область,Zernograd,Зерноград,город
356773231,46.7001610,41.7240790,Ростовская область,Proletarsk,Пролетарск,город
356773279,45.8405080,41.5145910,Ставропольский край,Krasnogvardeyskoye,Красногвардейское,село
356773286,45.9173240,40.1546590,Краснодарский край,Fastovetskaya,Фастовецкая,станица
356773292,45.9103050,43.3418010,Ставропольский край,Divnoye,Дивное,село
356773322,45.4952532,41.2198866,Ставропольский край,Novoaleksandrovsk,Новоалександровск,город
356773391,45.4074844,40.4406018,Краснодарский край,Kazanskaya,Казанская,станица
356773413,45.3740796,41.7121154,Ставропольский край,Izobilnyy,Изобильный,город
356773418,45.4393405,40.6697566,Краснодарский край,Kavkazkaya,Кавказская,станица
356773423,45.4303170,37.9567110,Краснодарский край,Petrovskaya,Петровская,станица
356773431,45.4548156,41.9756382,Ставропольский край,Donskoye,Донское,село
356773439,45.3691940,44.2126850,Ставропольский край,Arzgir,Арзгир,село
356773465,45.1083184,41.0366896,Краснодарский край,Novokubansk,Новокубанск,город
356773478,45.7197230,42.9162860,Ставропольский край,Ipatovo,Ипатово,город
356773582,45.3406133,42.8459286,Ставропольский край,Svetlograd,Светлоград,город
356773588,45.3565119,40.6962256,Краснодарский край,Gulkevichi,Гулькевичи,город
356773637,45.1008570,43.4208680,Ставропольский край,Blagodarnoyy,Благодарный,город
359535254,55.8036225,37.9646488,Московская область,Balashikha,Балашиха,город
359635418,58.3828160,97.4615780,Красноярский край,Boguchany,Богучаны,село
360000940,55.4131918,37.1893153,,Shishkin Les,Шишкин Лес,посёлок
360001008,55.9693329,37.7804331,Московская область,Cherkizovo,Черкизово,дачный посёлок
360001019,55.9016773,38.1397082,Московская область,Sverdlovskiy,Свердловский,посёлок городского типа
360001037,56.0630281,37.8587959,Московская область,Pravdinskiy,Правдинский,посёлок городского типа
360001111,55.5994442,37.1739822,Москва,Kokoshkino,Кокошкино,посёлок
360001120,55.5902780,37.7502780,Московская область,Razvilka,Развилка,посёлок
360001149,55.9094928,37.7339358,Московская область,Mytishchi,Мытищи,город
360001189,55.6616680,37.8673073,Московская область,Kotelniki,Котельники,город
360001219,55.6402275,37.2068966,Московская область,Lesnoi Gorodok,Лесной Городок,дачный посёлок
360001275,55.6180826,38.1002947,Московская область,Il’inskiy,Ильинский,посёлок городского типа
360001289,55.6838591,37.1919786,Московская область,Vlasikha,Власиха,посёлок городского типа
360001361,55.6877600,37.3955454,Московская область,Zarech'e,Заречье,посёлок городского типа
360001650,55.9796932,37.1410528,Московская область,Andreyevka,Андреевка,посёлок городского типа
360001895,55.4308841,37.5453056,Московская область,Podolsk,Подольск,город
360002120,55.6026007,37.3479176,Москва,Moskovskiy,Московский,город
360002125,55.6311596,38.0761816,Московская область,Bykovo,Быково,посёлок городского типа
360002370,55.9204584,37.9279193,Московская область,Zagoryanskiy,Загорянский,дачный посёлок
360701733,56.4870505,43.6039553,Нижегородская область,Balakhna,Балахна,город
360790060,49.1592435,142.1070013,Сахалинская область,Shakhtyorsk,Шахтёрск,посёлок городского типа
360790120,48.6242527,142.7814002,Сахалинская область,Makarov,Макаров,город
360790153,51.7953617,143.1365077,Сахалинская область,Nogliki,Ноглики,посёлок городского типа
360790301,46.6877802,141.8601144,Сахалинская область,Nevel’sk,Невельск,город
360790385,49.0792960,142.0633622,Сахалинская область,Uglegorsk,Углегорск,город
360790488,46.6328150,142.7810147,Сахалинская область,Korsakov,Корсаков,город
360790596,47.3241456,142.7979361,Сахалинская область,Dolinsk,Долинск,город
360790636,50.6683048,156.1154399,Сахалинская область,Severo-Kurilsk,Северо-Курильск,город
360790752,50.8455560,142.6550000,Сахалинская область,Tymovskoye,Тымовское,посёлок городского типа
360790819,47.7612087,142.0634780,Сахалинская область,Tomari,Томари,город
360790875,49.7423531,142.8320066,Сахалинская область,Smirnykh,Смирных,посёлок городского типа
360790972,49.2216366,143.1015759,Сахалинская область,Poronaysk,Поронайск,город
360791081,53.5891992,142.9496845,Сахалинская область,Okha,Оха,город
360831467,56.2400377,162.5369568,Камчатский край,Ust’-Kamchatsk,Усть-Камчатск,посёлок
360831660,52.9318340,158.4053830,Камчатский край,Vilyuchinsk,Вилючинск,город
360837530,51.6824040,102.1329120,Бурятия,Kyren,Кырен,село
361024504,65.9623488,78.3718646,,Urengoy,Уренгой,посёлок городского типа
364042192,56.0555080,59.5986290,Челябинская область,Nyazepetrovsk,Нязепетровск,город
364045431,55.6989710,61.5509030,Челябинская область,Kunashak,Кунашак,село
364775751,58.7849880,56.1533810,Пермский край,Chyormoz,Чёрмоз,город
364983579,53.3775819,60.9783626,Челябинская область,Varna,Варна,село
365919825,57.7973250,35.8790400,Тверская область,Maksatikha,Максатиха,посёлок городского типа
365919965,57.3453001,36.0453999,Тверская область,Rameshki,Рамешки,посёлок городского типа
367076815,44.8964998,40.4963631,Адыгея,Koshekhabl,Кошехабль,аул
367115147,44.7836633,41.1711179,Краснодарский край,Sovetskaya,Советская,станица
367368766,56.9654541,37.5131820,Тверская область,Bely Gorodok,Белый Городок,посёлок городского типа
369025581,44.9212862,38.9947180,Адыгея,Takhtamukai,Тахтамукай,аул
369312472,56.2949020,30.9819213,Псковская область,,Кунья,рабочий посёлок
369313105,56.2799610,31.6677440,Тверская область,Staraya Toropa,Старая Торопа,посёлок городского типа
369790994,45.1443556,39.5861478,Адыгея,Krasnogvardeyskoye,Красногвардейское,село
369993438,58.6184270,59.8673970,Свердловская область,Nizhnyaya Tura,Нижняя Тура,город
369993440,58.3605000,59.8182300,Свердловская область,Verkhnyaya Tura,Верхняя Тура,город
370000267,57.8508110,61.6950000,Свердловская область,Alapaevsk,Алапаевск,город
370000269,57.3706470,61.4042865,Свердловская область,Rezh,Реж,город
371194680,55.0219710,52.7389920,Татарстан,Cälil,Джалиль,посёлок городского типа
373930564,59.9404310,31.0336955,Ленинградская область,Shlisselburg,Шлиссельбург,город
376237747,54.8126680,105.1522900,Иркутская область,Zhigalovo,Жигалово,посёлок городского типа
376938459,60.0580250,30.4754350,Ленинградская область,Novoe Devyatkino,Новое Девяткино,деревня
378731567,56.3324346,46.5462855,Марий Эл,Kozmodemyansk,Козьмодемьянск,город
378731831,56.2903500,46.2919180,Марий Эл,Yurino,Юрино,посёлок городского типа
378946456,55.0026130,74.0922240,Омская область,,Кормиловка,рабочий посёлок
378946490,55.3080640,76.7596050,Новосибирская область,Chany,Чаны,рабочий посёлок
378946548,55.3067210,79.6793750,Новосибирская область,Ubinskoye,Убинское,село
378946571,55.0214420,82.2077180,Новосибирская область,Kochenyovo,Коченёво,рабочий посёлок
381155248,56.0150930,39.9465580,Владимирская область,Lakinsk,Лакинск,город
382475256,56.0278850,45.0383150,Нижегородская область,Lyskovo,Лысково,город
382475272,56.0604696,45.8625280,Нижегородская область,Vorotynets,Воротынец,рабочий посёлок
382547924,55.8661072,47.4737030,Чувашия,Tsivilsk,Цивильск,город
383335227,51.9214393,34.5554503,Курская область,Khomutovka,Хомутовка,посёлок городского типа
383716381,52.8960800,35.9866790,Орловская область,,Знаменка,посёлок городского типа
390614421,55.3550907,86.0871213,Кемеровская область,Kemerovo,Кемерово,город
391281814,43.1926252,45.2879291,,Achkhoy-Martan,Ачхой-Мартан,село
391759642,58.0140582,49.1040391,Кировская область,,Верхошижемье,посёлок городского типа
392895245,49.9324498,40.5544754,Воронежская область,Boguchar,Богучар,город
393764498,54.9471458,31.0906286,Смоленская область,Rudnya,Рудня,город
394996639,54.9417552,20.1550863,Калининградская область,Svetlogorsk,Светлогорск,город
403305470,56.4216058,53.7753696,Удмуртия,Sigayevo,Сигаево,село
409086394,53.1355970,90.4361880,,Askiz,Аскиз,рабочий посёлок
409487025,56.1865318,50.8972087,Татарстан,Kukmara,Кукмор,город
409617992,56.1328160,43.0583460,Нижегородская область,Gorbatov,Горбатов,город
410919506,53.1265180,35.3981090,Орловская область,Khotynets,Хотынец,посёлок городского типа
411082690,43.1758059,44.3055486,,Ardon,Ардон,город
411307251,52.8306020,79.8705683,Алтайский край,Blagoveshchenka,Благовещенка,посёлок городского типа
411307253,52.7747185,78.7904097,Алтайский край,,Табуны,село
411307291,52.6187229,81.2263590,Алтайский край,,Романово,село
411307292,52.4961350,80.2104298,Алтайский край,Rodino,Родино,село
411310508,53.0806917,85.6647246,Алтайский край,,Целинное,село
411314416,51.9451450,85.3367460,Алтайский край,Altayskoye,Алтайское,село
411447188,58.2117000,30.7248080,Новгородская область,Shimsk,Шимск,рабочий посёлок
411678873,50.0850680,38.0439070,Белгородская область,Urazovo,Уразово,посёлок городского типа
411691832,59.9103200,29.7761940,Санкт-Петербург,Lomonosov,Ломоносов,город
411766710,52.3818470,33.4874150,Брянская область,Belaya Beryozka,Белая Берёзка,посёлок городского типа
412248593,44.4031151,131.3825060,Приморский край,Pogranichniy,Пограничный,посёлок городского типа
412275359,55.5153754,36.9821700,Московская область,,Селятино,посёлок городского типа
413040037,43.1600000,44.1584700,,Digora,Дигора,город
413055139,43.4826692,44.1363776,,Terek,Терек,город
413084059,43.6282481,44.0518741,,Mayskiy,Майский,город
413318751,56.9097871,60.8120254,Свердловская область,Beryozovsky,Берёзовский,город
413326996,43.2311420,44.6465248,Ингушетия,Kantyshevo,Кантышево,село
413805673,60.4164390,134.5364990,Республика Саха (Якутия),Ust-Maya,Усть-Мая,посёлок городского типа
414169516,54.4872930,34.9789540,Калужская область,,Мосальск,город
414709086,52.9024200,36.8931540,Орловская область,,Залегощь,посёлок городского типа
415008867,44.8755853,40.0564982,Адыгея,Giaginskaya,Гиагинская,станица
417072768,61.0064980,36.4514921,Вологодская область,Vytegra,Вытегра,город
417192451,55.1959779,36.5959883,Калужская область,,Ермолино,город
417406659,56.9641460,59.8230250,Свердловская область,Bilimbay,Билимбай,посёлок
417625373,52.3790542,32.1971433,Брянская область,Klimovo,Климово,посёлок городского типа
419841537,55.4595029,38.4389885,Московская область,Beloozyorsky,Белоозёрский,город
420327055,55.2282070,63.2825010,Курганская область,Shumikha,Шумиха,город
422261659,51.6538700,35.9371950,Курская область,,Прямицыно,посёлок городского типа
422377317,61.4734505,64.0440652,,Zelenoborsk,Зеленоборск,посёлок городского типа
422380591,61.9281842,63.0086918,,,Агириш,посёлок городского типа
422398461,61.1970060,62.8052860,,,Малиновский,посёлок городского типа
422399739,61.1604500,62.6734310,,,Таёжный,посёлок городского типа
425219949,51.6594660,35.6588630,Курская область,Kurchatov,Курчатов,город
425834128,50.9436870,115.5869370,Забайкальский край,Olovyannaya,Оловянная,посёлок городского типа
426306407,56.6954649,60.8504536,Свердловская область,Aramil,Арамиль,город
426845529,51.3585400,112.4851150,Забайкальский край,Uleti,Улёты,село
426903042,56.6457840,36.2909911,Тверская область,Redkino,Редкино,посёлок городского типа
427901320,61.5498730,66.4447630,,Talinka,Талинка,посёлок городского типа
428048526,55.5971787,37.0395057,Московская область,Krasnoznamensk,Краснознаменск,город
429840480,56.4998750,93.2785676,Красноярский край,Sukhobuzimskoye,Сухобузимское,село
431010919,56.9517100,90.6858060,Красноярский край,Novobirilyussy,Новобирилюссы,село
431206762,59.8090590,30.5750770,Санкт-Петербург,Metallostroy,Металлострой,посёлок
431436050,58.8654210,53.2627300,Кировская область,,Афанасьево,посёлок городского типа
431436381,59.4208560,52.3664470,Кировская область,,Светлополянск,посёлок городского типа
431589635,56.8149706,61.3205936,Свердловская область,Zarechny,Заречный,город
432593615,56.2909130,62.5790820,Курганская область,,Катайск,город
432642944,56.1764980,107.4526290,Иркутская область,Magistralny,Магистральный,посёлок городского типа
432815845,63.0468670,113.4628980,Республика Саха (Якутия),Svetly,Светлый,посёлок городского типа
432829088,57.4264892,60.0664537,Свердловская область,Kirovgrad,Кировград,город
434467604,56.5030175,60.8093215,Свердловская область,Sysert,Сысерть,город
435390923,58.0414540,63.6975520,Свердловская область,Turinsk,Туринск,город
436436682,55.3462664,61.3415870,Челябинская область,Dolgoderevenskoe,Долгодеревенское,село
436918452,62.6477939,135.5750942,Республика Саха (Якутия),Khandyga,Хандыга,посёлок городского типа
437365198,56.7549822,61.0431280,Свердловская область,,Верхнее Дуброво,посёлок городского типа
438260314,56.9916310,60.4688800,Свердловская область,Sredneuralsk,Среднеуральск,город
438263230,56.8000651,59.9086688,Свердловская область,Revda,Ревда,город
438264676,56.6983410,60.0868070,Свердловская область,Degtyarsk,Дегтярск,город
439179012,54.8151264,58.4466273,Челябинская область,Tryokhgorny,Трёхгорный,город
439191804,56.4255703,58.5326906,Свердловская область,Arti,Арти,посёлок городского типа
439555704,56.4445380,59.1241910,Свердловская область,Mikhaylovsk,Михайловск,город
440614116,65.7335970,150.8933260,Республика Саха (Якутия),Zyryanka,Зырянка,посёлок городского типа
441108611,56.0912480,99.6337050,Иркутская область,Chunsky,Чунский,посёлок городского типа
442693826,54.7122040,76.5823440,Новосибирская область,Chistoozyornoye,Чистоозёрное,рабочий посёлок
443694980,56.7979350,118.2732323,Забайкальский край,Novaya Chara,Новая Чара,посёлок городского типа
444271257,67.6549070,134.6350710,Республика Саха (Якутия),Batagay,Батагай,посёлок городского типа
445599992,56.6045380,57.7713130,Свердловская область,Krasnoufimsk,Красноуфимск,город
445601648,56.8013080,57.8983920,Свердловская область,Achit,Ачит,посёлок городского типа
445609883,56.4753453,57.8713955,Свердловская область,,Натальинск,посёлок городского типа
445677282,57.2281921,59.3234276,Свердловская область,,Староуткинск,посёлок городского типа
445771973,54.8118885,52.8067822,Татарстан,Aqtübä,Актюбинский,посёлок городского типа
446060276,50.5238347,36.4567071,Белгородская область,Mayskiy,Майский,посёлок
446086359,57.3745174,59.9320798,Свердловская область,Verkhny Tagil,Верхний Тагил,город
446086379,58.0435980,60.5548320,Свердловская область,Verkhnyaya Salda,Верхняя Салда,город
446086381,58.0713520,60.7146772,Свердловская область,Nizhnyaya Salda,Нижняя Салда,город
446086385,58.6364400,59.7896580,Свердловская область,Sverdlovsk-45,Лесной,город
446086387,58.8617020,60.8093380,Свердловская область,Verkhoturye,Верхотурье,город
446709691,50.4597389,36.7405722,Белгородская область,Maslova Pristan',Маслова Пристань,рабочий посёлок
446709692,50.5347515,36.6859568,Белгородская область,Razumnoye,Разумное,посёлок городского типа
449717412,56.9047389,62.0350233,Свердловская область,Sukhoy Log,Сухой Лог,город
450854343,53.6006660,92.8689960,Красноярский край,Karatuzskoye,Каратузское,село
451604149,54.3708760,92.1331560,Красноярский край,,Идринское,село
451666424,60.7430341,56.7334900,Пермский край,Nyrob,Ныроб,посёлок городского типа
452087724,49.0016330,132.4662375,Еврейская автономная область,Bira,Бира,посёлок городского типа
452125401,47.6946588,131.0896669,Еврейская автономная область,Amurzet,Амурзет,село
452164141,47.9344425,132.6223808,Еврейская автономная область,Leninskoe,Ленинское,село
454096381,53.0729030,45.6860540,Пензенская область,Sursk,Сурск,город
454887449,58.3570630,60.0374450,Свердловская область,Krasnouralsk,Красноуральск,город
454998570,57.7809325,37.1653992,Тверская область,Sonkovo,Сонково,посёлок городского типа
455229098,57.3431854,61.8775035,Свердловская область,Artemovsky,Артёмовский,город
455899459,51.3988910,56.4095420,Оренбургская область,,Беляевка,село
456118810,56.5143078,57.2035567,Пермский край,,Октябрьский,посёлок городского типа
456118814,56.5497661,57.1275430,Пермский край,,Сарс,рабочий посёлок
456844533,57.4591870,41.5113530,Ивановская область,Plyos,Плёс,город
456960757,50.3800035,90.4417210,,Mugur-Aksy,Мугур-Аксы,село
457173591,65.9957310,57.5571267,,Usinsk,Усинск,город
457190064,65.4386830,52.1562080,,Ust-Tsilma,Усть-Цильма,село
457244467,68.0550305,166.4448515,Чукотский автономный округ,Bilibino,Билибино,город
457263234,68.7521775,161.3300407,Республика Саха (Якутия),Chersky,Черский,посёлок городского типа
457274206,69.7028171,170.2746851,Чукотский автономный округ,Pevek,Певек,город
457275363,62.5127643,155.7823514,Магаданская область,Omsukchan,Омсукчан,посёлок городского типа
457351057,51.1319430,93.7157440,,Khovu-Aksy,Хову-Аксы,село
457354065,51.6965410,94.5637210,,Kaa-Khem,Каа-Хем,посёлок городского типа
457453957,52.7958600,89.8917240,Республика Хакасия,Tashtyp,Таштып,село
457497582,53.5964360,91.3823620,,Bely Yar,Белый Яр,село
457505136,53.0462460,90.9219890,Республика Хакасия,Beya,Бея,село
457507984,53.8446010,91.3812940,,Ust-Abakan,Усть-Абакан,посёлок городского типа
457894655,67.4735321,78.7149206,Ямало-Ненецкий автономный округ,Tazovsky,Тазовский,посёлок
457970089,65.7042390,82.4588550,Ямало-Ненецкий автономный округ,,Красноселькуп,село
458762801,51.4008481,83.5569890,Алтайский край,,Чарышское,село
458804566,57.0915300,61.6783490,Свердловская область,Reftinsky,Рефтинский,посёлок городского типа
460482858,50.5281975,116.3128369,Забайкальский край,Sherlovaya Gora,Шерловая Гора,посёлок городского типа
461602378,56.5398370,89.3114850,Красноярский край,Tyukhtet,Тюхтет,село
461742306,50.6108700,105.3194120,Бурятия,Petropavlovka,Петропавловка,село
461812470,56.1468280,111.7301030,Бурятия,Novy Uoyan,Новый Уоян,посёлок городского типа
462089127,55.9546180,38.0567691,Московская область,Fryazino,Фрязино,город
462102193,54.4433780,113.5904690,Бурятия,Bagdarin,Багдарин,село
462126714,53.6176380,109.6327440,Бурятия,Barguzin,Баргузин,село
462129412,54.3263360,110.3232570,Бурятия,Kurumkan,Курумкан,село
462164030,52.5286140,111.5380630,Бурятия,Sosnovo-Ozerskoye,Сосново-Озёрское,село
462167682,51.8495600,109.9131470,Бурятия,Kizhinga,Кижинга,село
462202929,51.7450520,107.2811740,Бурятия,Ivolginsk,Иволгинск,село
462665583,56.1626282,37.9438179,Московская область,Ashukino,Ашукино,дачный посёлок
463158064,56.3670506,38.1404483,Московская область,Skoropuskovsky,Скоропусковский,рабочий посёлок
463166446,57.2160420,94.8985980,Красноярский край,Tasayevo,Тасеево,село
463694085,54.3495640,93.4378130,Красноярский край,Artemovsk,Артёмовск,город
465238192,57.6944080,93.2810290,Красноярский край,Kazachinskoye,Казачинское,село
465247374,52.6078490,36.8662610,Орловская область,Pokrovskoye,Покровское,посёлок городского типа
466973903,54.1540670,74.7974987,Омская область,Cherlak,Черлак,рабочий посёлок
467758650,43.7461009,135.2901676,Приморский край,Olga,Ольга,посёлок городского типа
467895102,49.6211550,128.6509700,Амурская область,Poyarkovo,Поярково,село
468060289,49.4224283,130.0858308,Амурская область,Arkhara,Архара,рабочий посёлок
469152074,45.8518226,134.5005526,Приморский край,Novopokrovka,Новопокровка,село
470464776,57.7363890,59.8780900,Свердловская область,,Черноисточинск,посёлок
470932636,56.0330343,87.6220223,Кемеровская область,Verkh-Chebula,Верх-Чебула,посёлок городского типа
470940629,55.7638510,88.3130216,Кемеровская область,Tisul,Тисуль,посёлок городского типа
471259093,51.5787890,116.6460420,Забайкальский край,Baley,Балей,город
471261090,50.0969920,118.0413440,Забайкальский край,Krasnokamensk,Краснокаменск,город
471302856,57.9844130,61.6752430,Свердловская область,Vergnaja Sinjatsicha,Верхняя Синячиха,рабочий посёлок
472574443,44.2673637,135.0554977,Приморский край,Kavalerovo,Кавалерово,посёлок городского типа
472597489,44.5594570,135.5759241,Приморский край,Dalnegorsk,Дальнегорск,город
473593453,54.0970949,36.2448438,Тульская область,Chekalin,Чекалин,город
474301764,58.0801240,93.0317310,Красноярский край,Strelka,Стрелка,посёлок городского типа
474362345,55.6530990,64.8120570,Курганская область,,Красный Октябрь,рабочий посёлок
474368614,56.8185960,67.3925480,Тюменская область,,Юргинское,село
474950312,57.9441296,55.5571301,Пермский край,Uralskii,Уральский,посёлок городского типа
475538643,55.0051770,90.9672010,Красноярский край,Novosyolovo,Новосёлово,село
477052039,56.2274740,42.9553680,Нижегородская область,,Ильиногорск,рабочий посёлок
477458866,45.2158646,36.7191326,Краснодарский край,Taman,Тамань,станица
478340455,54.9489670,73.0278020,,Luzino,Лузино,село
478527715,54.9736758,37.2193561,Московская область,,Оболенск,рабочий посёлок
478808135,55.0454900,21.6790730,Калининградская область,Slavsk,Славск,город
479731995,54.4326440,86.4416810,Кемеровская область,Inskoy,Инской,посёлок городского типа
484806132,57.3966950,45.0849216,,,Варнавино,рабочий посёлок
485726067,53.1427760,45.9108810,Пензенская область,,Чаадаевка,посёлок городского типа
485782420,52.7026330,44.5354770,Пензенская область,,Колышлей,посёлок городского типа
485793517,52.6140590,45.8101120,Пензенская область,,Лопатино,село
485803140,53.0270040,45.9572070,Пензенская область,,Средняя Елюзань,село
485827196,52.7906300,46.7384410,Пензенская область,,Неверкино,село
487085839,55.5688630,44.8914530,Нижегородская область,,Бутурлино,рабочий посёлок
487090169,55.8212810,45.0316010,Нижегородская область,,Княгинино,город
487102792,60.0216560,41.0605160,Вологодская область,Syamzha,Сямжа,село
491491826,57.1706034,45.1205008,Нижегородская область,,Ветлужский,рабочий посёлок
493418345,50.6764680,36.5589140,Белгородская область,Severnyi,Северный,посёлок городского типа
493613381,43.9618910,43.6311000,Ставропольский край,Novopavlovsk,Новопавловск,город
494081798,43.2874945,132.4563758,Приморский край,Smolyaninovo,Смоляниново,посёлок городского типа
494081803,43.3209601,132.3600910,Приморский край,Shkotovo,Шкотово,посёлок городского типа
494895608,58.3978920,43.0085110,Костромская область,,Антропово,посёлок
494895622,58.4799889,43.4086182,Костромская область,,Парфеньево,село
500151213,54.1516661,33.2881028,Смоленская область,Desnogorsk,Десногорск,город
500855169,65.0086900,53.9082830,,Izhma,Ижма,село
506031257,51.2831177,114.9299468,Забайкальский край,Mogoytuy,Могойтуй,посёлок городского типа
506036388,50.8766670,115.6990430,Забайкальский край,Yasnogorsk,Ясногорск,посёлок городского типа
506348948,57.8528700,45.7757157,Нижегородская область,Vetluga,Ветлуга,город
508031778,48.1947250,136.1371770,Хабаровский край,Mukhen,Мухен,рабочий посёлок
509337267,52.0055121,106.8636527,,Selenginsk,Селенгинск,посёлок
512485280,54.6904110,158.6098790,Камчатский край,,Мильково,село
517658001,56.9025870,74.3698652,Омская область,Tara,Тара,город
517682881,56.4676250,73.6065750,Омская область,Kolosovka,Колосовка,село
518743376,50.2299352,136.9014652,,Amursk,Амурск,город
522798251,51.1544658,82.1979928,Алтайский край,Zmeinogorsk,Змеиногорск,город
524331733,56.0945850,74.6395190,Омская область,Bolsherechye,Большеречье,рабочий посёлок
524691473,57.0503872,54.9157617,Пермский край,Elovo,Елово,село
524697467,57.7217578,55.3860510,,Ochansk,Оханск,город
529071567,53.9656510,38.3183367,Тульская область,Donskoy,Донской,город
534803361,56.0104473,37.4670831,Московская область,Lobnya,Лобня,город
535141865,64.4337824,76.4898086,Ямало-Ненецкий автономный округ,,Губкинский,город
535155978,64.4791205,76.7005859,Ямало-Ненецкий автономный округ,,Пурпе,посёлок
535384092,57.4401050,41.1571810,Костромская область,Volgorechensk,Волгореченск,город
536380782,64.9219991,77.7794590,,,Тарко-Сале,город
539409927,52.7585110,32.2400970,Брянская область,,Клинцы,город
540335128,57.3599717,57.2471775,Пермский край,Ust-Kishert,Усть-Кишерть,село
540536570,55.5313789,44.2092517,Нижегородская область,,Вад,село
544529486,58.7303454,45.0299127,Костромская область,,Георгиевское,село
553037933,55.6412879,51.8160376,Татарстан,Tübän Kama,Нижнекамск,город
554878224,63.6437355,54.8554975,,Nizhny Odes,Нижний Одес,посёлок городского типа
558093784,58.5196678,64.5566111,Свердловская область,,Таборы,село
558102086,57.6179700,64.3849180,Свердловская область,,Туринская Слобода,село
558112417,57.2461908,58.7292306,Свердловская область,Shalya,Шаля,посёлок городского типа
558128295,57.3937110,63.7648050,Свердловская область,,Байкалово,село
558160094,58.0376590,60.3944320,Свердловская область,Svobodny,Свободный,посёлок городского типа
558275917,59.8476940,30.9303040,Ленинградская область,Dubrovka,Дубровка,городской посёлок
558450575,61.0179140,61.9901540,Свердловская область,,Пелым,посёлок городского типа
560087619,58.5703756,55.6992711,Пермский край,Il'inskiy,Ильинский,посёлок
560380081,55.9939587,40.3294411,Владимирская область,,Радужный,город
566687005,53.3364288,78.3306842,Алтайский край,Burla,Бурла,село
567037413,52.8365518,86.4756389,Алтайский край,,Солтон,село
567037435,53.9933512,84.7466139,Алтайский край,Zalesovo,Залесово,село
567037453,53.4658177,85.9136273,Алтайский край,,Тогул,село
567050746,51.6556280,84.3183520,Алтайский край,,Солонешное,село
